ID,barangay_name,city_name,province_name,children,elderly,women,youth,women_rep,ph_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,youth_children_sum,youth_elderly_sum,youth_phall_sum,youth_women_sum,youth_women_reprsum,youth_youth_sum
"2820188",Sandoval,Roxas,Palawan,,,,,,"0.241780841689941","3.208820288","0.500134267","0.954695727","0.0","0","0","0","2820188","0.0",0,0,0,0,0,0
"2820189",San Nicolas,Roxas,Palawan,"0.665688","0.505005","3.001335","1.331376","1.457627","0.244385876985533","3.303775651","0.497987167","0.929369339","0.0","0","0","0","2820189","0.0",1.997064,1.515015,19.419726,9.004005,4.372881,3.994128
"2820190",Narra (Minara),Roxas,Palawan,"0.665688","0.505005","3.001335","1.331376","1.457627","0.330108707485674","3.244855601","0.495697657","0.934315864","0.0","0","0","0","2820190","0.0",3.994128,3.03003,38.839452,18.00801,8.745762,7.988256
"2820191",San Nicolas,Roxas,Palawan,"0.599319","0.392942","2.5996975","1.083406000000001","1.2718465","0.791700723851826","3.303775651","0.497987167","0.929369339","0.0","0","0","0","2820191","0.0",11.98638,7.85884,109.16896,51.99395,25.43693,21.66812
"2820192",Narra (Minara),Roxas,Palawan,"0.53295","0.280879","2.19806","0.835436","1.086066","0.66316176648666","3.244855601","0.495697657","0.934315864","0.0","0","0","0","2820192","3.52774072271438e-13",16.52145,8.707249,137.753274,68.13986,33.668046,25.898516
"2820193",Narra (Minara),Roxas,Palawan,"0.53295","0.280879","2.19806","0.835436","1.086066","0.597023881168614","3.244855601","0.495697657","0.934315864","0.0","0","0","0","2820193","0.0",8.5272,4.494064,71.098464,35.16896,17.377056,13.366976
"2820194",Barangay III (Pob.),Roxas,Palawan,"0.531702918454934","0.251031901287553","2.07953425751074","0.832842575107298","1.033130017167379","4.148344543789114","3.315544901","0.493316929","0.862185832","1.0","0","0","1","2820194","0.0",123.88678,58.4904329999999,997.986734000002,484.531482000002,240.719293999999,194.05232
"2820195",Barangay III (Pob.),Roxas,Palawan,"0.523886786062725","0.213727156097562","1.91797158536589","0.831574286411126","0.96684095331009","21.098205305993336","3.315544901","0.493316929","0.862185832","0.0","0","0","1","2820195","0.0167834753291579",751.777538000011,306.698469000002,5802.1633260001,2752.28922500006,1387.41676799998,1193.30910099997
"2821513",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,"1.739058","0.637081","7.025105","3.369066000000001","3.845441999999999","1.774221621550523","1.438902231","0.646921031","0.591846584","0.0","0","0","0","2821513","0.161469323947813",31.303044,11.467458,259.515666,126.45189,69.217956,60.643188
"2821514",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,"1.739058","0.637081","7.025105","3.369066000000002","3.845442000000001","2.29782162057726","1.438902231","0.646921031","0.591846584","0.0","0","0","0","2821514","0.477285147731166",45.215508,16.564106,374.855962,182.65273,99.981492,87.5957160000001
"2821515",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,,,,,,"0.919837023082532","1.438902231","0.646921031","0.591846584","1.0","0","0","0","2821515","0.0406354180909417",0,0,0,0,0,0
"2821516",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,"1.739058","0.637081","7.025105","3.369066","3.845441999999999","0.526727953438084","1.438902231","0.646921031","0.591846584","1.0","0","0","0","2821516","0.0639300836958571",19.129638,7.007891,158.592907,77.276155,42.299862,37.059726
"2821517",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,,,,,,"0.825019827910832","1.438902231","0.646921031","0.591846584","1.0","0","0","0","2821517","0.0191615867471814",0,0,0,0,0,0
"2821525",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475156","1.621626","0.572173902392387","2.677116191","0.601682883","0.662970605","1.0","0","0","1","2821525","0.0164272183305594",4.47778,1.576288,30.870172,14.451648,6.486504,5.900624
"2821526",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475156","1.621626","0.369385973198546","2.677116191","0.601682883","0.662970605","0.0","0","0","0","2821526","0.292189847462342",6.71667,2.364432,46.305258,21.677472,9.729756,8.850936
"2821527",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475156","1.621626","0.153575669433991","2.677116191","0.601682883","0.662970605","0.0","0","0","0","2821527","0.0017392781610364",4.47778,1.576288,30.870172,14.451648,6.486504,5.900624
"2821528",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475156","1.621625999999999","0.110766002366729","2.677116191","0.601682883","0.662970605","1.0","0","0","0","2821528","5.29506288517012e-13",15.67223,5.517008,108.045602,50.580768,22.702764,20.652184
"2821529",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475156","1.621626","0.15085232526817","2.677116191","0.601682883","0.662970605","1.0","0","0","0","2821529","0.0195484205151336",10.075005,3.546648,69.457887,32.516208,14.594634,13.276404
"2821530",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475156","1.621625999999999","0.472051441669464","2.677116191","0.601682883","0.662970605","1.0","0","0","1","2821530","0.167839623732775",14.552785,5.122936,100.328059,46.967856,21.081138,19.177028
"2821531",Liminangcong,Taytay,Palawan,,,,,,"1.121850523792329","2.761668744","0.579960812","0.74372008","1.0","0","0","0","2821531","0.120838985786766",0,0,0,0,0,0
"2821532",Liminangcong,Taytay,Palawan,"4.697783","1.722099","16.315617","6.242607","7.426550000000002","0.427675124623559","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2821532","0.0170160482133716",3.17206622829787,1.16280638754185,23.3416215178961,11.0167322925607,5.01460123802346,4.21517188879007
"2821533",Liminangcong,Taytay,Palawan,,,,,,"0.235191638571512","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2821533","0.0",0,0,0,0,0,0
"2821534",Liminangcong,Taytay,Palawan,"4.697783","1.722099","16.315617","6.242607","7.42655","0.352490118731345","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2821534","0.0016180751590881",9.395566,3.444198,69.13719,32.631234,14.8531,12.485214
"2821535",Liminangcong,Taytay,Palawan,,,,,,"1.981020134281028","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2821535","0.385068503887862",0,0,0,0,0,0
"2821536",Liminangcong,Taytay,Palawan,"3.81006574999999","1.526766599999999","13.28492875","5.1148915","6.0845607","1.097627302846656","2.761668744","0.579960812","0.74372008","1.0","0","0","0","2821536","0.0715187211341236",76.2013149999999,30.535332,554.677771,265.698575,121.691214,102.29783
"2821537",Liminangcong,Taytay,Palawan,,,,,,"0.115259812509138","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2821537","0.0455755748659089",0,0,0,0,0,0
"2821538",Pancol,Taytay,Palawan,"0.500087","0.172596","1.586559","0.76562","0.783322","0.118486826248326","2.829591561","0.566002846","0.709269453","0.0","0","0","0","2821538","0.0398551742775283",1.000174,0.345192,6.837474,3.173118,1.566644,1.53124
"2821539",Liminangcong,Taytay,Palawan,"0.500087","0.172596","1.586559","0.76562","0.783322","0.538560801090635","2.761668744","0.579960812","0.74372008","1.0","0","0","0","2821539","0.245668223822799",9.001566,3.106728,61.537266,28.558062,14.099796,13.78116
"2821540",Pancol,Taytay,Palawan,,,,,,"5.08513806534536","2.829591561","0.566002846","0.709269453","1.0","0","0","0","2821540","0.0617362779813994",0,0,0,0,0,0
"2821541",Pancol,Taytay,Palawan,,,,,,"11.154727404078065","2.829591561","0.566002846","0.709269453",,"0","0","0","2821541","0.0169101983605237",0,0,0,0,0,0
"2821542",Banbanan,Taytay,Palawan,"1.958887","0.912965","8.261008","3.944365","3.846864","1.715943468941583","2.912653259","0.552163818","0.719591213","0.0","0","0","0","2821542","0.0572528115952679",1.9588869999216,0.912964999963463,17.5590739992973,8.26100799966939,3.84686399984605,3.94436499984214
"2821543",Banbanan,Taytay,Palawan,,,,,,"1.067537451206252","2.912653259","0.552163818","0.719591213","1.0","0","0","0","2821543","0.251386221101386",0,0,0,0,0,0
"2821544",Banbanan,Taytay,Palawan,,,,,,"1.056610646014361","2.912653259","0.552163818","0.719591213","0.0","0","0","0","2821544","0.0812304374144179",0,0,0,0,0,0
"2821545",Banbanan,Taytay,Palawan,"0.820939","0.296512","2.70401","1.132941","1.245792","0.293894760717045","2.912653259","0.552163818","0.719591213","0.0","0","0","0","2821545","0.013891629770974",3.283756,1.186048,23.331496,10.81604,4.983168,4.531764
"2821546",Banbanan,Taytay,Palawan,,,,,,"0.204989231027224","2.912653259","0.552163818","0.719591213","0.0","0","0","0","2821546","0.0",0,0,0,0,0,0
"2821547",Banbanan,Taytay,Palawan,"0.888606","0.411217","3.710402","1.630686","1.956824","0.392151941221657","2.912653259","0.552163818","0.719591213","0.0","0","0","0","2821547","1.76387036135719e-13",4.44303,2.056085,39.680035,18.55201,9.78412,8.15343
"2821548",Alacalian,Taytay,Palawan,"0.888606","0.411217","3.710402","1.630686","1.956824","0.555020300843192","2.987326397","0.559876087","0.786784539","1.0","0","0","0","2821548","0.0",1.777212,0.822434,15.872014,7.420804,3.913648,3.261372
"2821549",Alacalian,Taytay,Palawan,"0.879906","0.407479","3.64064127659574","1.599486255319147","1.905659702127659","1.171198578279638","2.987326397","0.559876087","0.786784539","0.0","0","0","0","2821549","1.76387036135719e-13",41.355582,19.151513,364.701595,171.11014,89.566006,75.1758539999999
"2821550",New Canipo,San Vicente,Palawan,"0.820455999999998","0.381936000000001","3.163943","1.386287999999999","1.556037000000003","1.48650470878061","2.929295543","0.555536336","0.793579178","0.0","0","0","0","2821550","0.0",96.8138079999997,45.0684480000001,773.397723999999,373.345274,183.612366,163.581984
"2821551",New Canipo,San Vicente,Palawan,"0.820456","0.381936","3.163943","1.386288","1.556037","0.829339963261343","2.929295543","0.555536336","0.793579178","1.0","0","0","1","2821551","0.0",3.281824,1.527744,26.216872,12.655772,6.224148,5.545152
"2821552",New Canipo,San Vicente,Palawan,,,,,,"0.297381985589122","2.929295543","0.555536336","0.793579178","0.0","0","0","0","2821552","0.0",0,0,0,0,0,0
"2821553",Santo Nino,San Vicente,Palawan,,,,,,"0.272186344436237","3.068060786","0.547209846","0.83480294","0.0","0","0","0","2821553","0.0",0,0,0,0,0,0
"2821554",Santo Nino,San Vicente,Palawan,"1.73417672222222","0.671984888888889","5.9800595","2.723863444444444","2.953550444444444","0.35882860929408","3.068060786","0.547209846","0.83480294","0.0","0","0","0","2821554","0.0",31.215181,12.095728,223.339626,107.641071,53.163908,49.029542
"2821555",Santo Nino,San Vicente,Palawan,"1.428656","0.549483","4.961934","2.258064","2.484077","0.431598556830603","3.068060786","0.547209846","0.83480294","0.0","0","0","0","2821555","0.0",4.285968,1.648449,30.449646,14.885802,7.452231,6.774192
"2821556",Santo Nino,San Vicente,Palawan,,,,,,"0.666025304836584","3.068060786","0.547209846","0.83480294","0.0","0","0","0","2821556","0.0",0,0,0,0,0,0
"2821557",Alimanguan,San Vicente,Palawan,"1.428656","0.549483","4.96193400000001","2.258064000000001","2.484077","1.034534926516306","3.156343881","0.535552519","0.86683561","1.0","0","0","0","2821557","0.0",60.0035519999999,23.078286,426.295044,208.401228,104.331234,94.838688
"2821558",Alimanguan,San Vicente,Palawan,"1.428656","0.549483","4.961934","2.258064","2.484077","0.55257855445889","3.156343881","0.535552519","0.86683561","0.0","0","0","0","2821558","0.0",1.428656,0.549483,10.149882,4.961934,2.484077,2.258064
"2821559",Dumarao,Roxas,Palawan,"2.098523","0.950007","7.174678","2.353748","3.204501","0.344285608711818","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2821559","0.0",12.591138,5.700042,85.075236,43.048068,19.227006,14.122488
"2821560",Dumarao,Roxas,Palawan,"2.098523","0.950007","7.174678","2.353748000000001","3.204501","0.46903457151992","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2821560","0.0",39.871937,18.050133,269.404914,136.318882,60.885519,44.721212
"2821561",San Isidro,San Vicente,Palawan,"0.406165","0.218266","1.512681","0.642462","0.7478","0.237070271367492","3.175335166","0.5280384","0.881710306","0.0","0","0","0","2821561","0.0",3.24932,1.746128,24.658408,12.101448,5.9824,5.139696
"2821562",San Isidro,San Vicente,Palawan,,,,,,"0.298553555143261","3.175335166","0.5280384","0.881710306","0.0","0","0","0","2821562","0.0",0,0,0,0,0,0
"2821563",San Isidro,San Vicente,Palawan,"0.406165","0.218266","1.512681","0.642462","0.7478","0.385850825343692","3.175335166","0.5280384","0.881710306","1.0","0","0","1","2821563","0.0",8.93563,4.801852,67.810622,33.278982,16.4516,14.134164
"2821564",New Agutaya,San Vicente,Palawan,"0.406165","0.218266","1.512681","0.642462","0.7478","0.355677735880824","3.154813042","0.517678296","0.890024318","0.0","0","0","0","2821564","0.0",8.529465,4.583586,64.728321,31.766301,15.7038,13.491702
"2821565",New Agutaya,San Vicente,Palawan,"0.406165","0.218266","1.512681","0.642462","0.7478","0.241345076943221","3.154813042","0.517678296","0.890024318","0.0","0","0","0","2821565","0.0",12.18495,6.54798,92.46903,45.38043,22.434,19.27386
"2821566",Dumarao,Roxas,Palawan,"0.435607461538462","0.234445428571429","1.60918262637363","0.696438527472528","0.782188835164835","0.376361766394148","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2821566","0.0",39.640279,21.334534,301.259375,146.435619,71.179184,63.3759060000001
"2821567",Dumarao,Roxas,Palawan,"0.517800999999999","0.279613","1.878583","0.847123000000002","0.878191000000001","0.726930934527737","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2821567","0.0",38.3172739999999,20.691362,292.131058,139.015142,64.986134,62.6871020000001
"2821568",Iraan,Roxas,Palawan,"0.517801","0.279613","1.878583","0.847123","0.878191","0.491646623674859","3.087143947","0.502504985","0.971095333","0.0","0","0","0","2821568","0.0",4.142408,2.236904,31.581736,15.028664,7.025528,6.776984
"2821569",Sandoval,Roxas,Palawan,"0.517800999999999","0.279613","1.878583","0.847123000000002","0.878191000000001","0.322961804811641","3.208820288","0.500134267","0.954695727","1.0","0","0","1","2821569","0.0",36.763871,19.852523,280.287907,133.379393,62.351561,60.1457330000001
"2821570",Sandoval,Roxas,Palawan,"0.4618482","0.2453578","1.6630836","0.7433112","0.7730484","0.24028496555984","3.208820288","0.500134267","0.954695727","0.0","0","0","0","2821570","0.0",2.309241,1.226789,17.472386,8.315418,3.865242,3.716556
"2821571",Sandoval,Roxas,Palawan,"0.652728878787878","0.492984757575758","2.93466078787879","1.300972606060605","1.424137636363637","0.258304007749116","3.208820288","0.500134267","0.954695727","0.0","0","0","0","2821571","0.0",21.540053,16.268497,208.825262,96.843806,46.996542,42.932096
"2821572",San Nicolas,Roxas,Palawan,"0.665688","0.505005","3.001335","1.331376","1.457627","0.689889805008334","3.303775651","0.497987167","0.929369339","0.0","0","0","0","2821572","0.0",6.65688,5.05005,64.73242,30.01335,14.57627,13.31376
"2821573",San Nicolas,Roxas,Palawan,"0.651207490909091","0.480554890909091","2.913705","1.277273454545454","1.417093072727274","2.165262797474861","3.303775651","0.497987167","0.929369339","0.0","0","0","0","2821573","0.0",35.816412,26.430519,343.850782,160.253775,77.9401190000001,70.25004
"2821574",Narra (Minara),Roxas,Palawan,"0.538055307692307","0.28949923076923","2.22895519230769","0.854510615384616","1.100356807692308","1.056572587181021","3.244855601","0.495697657","0.934315864","1.0","0","1","0","2821574","0.0",69.9471899999999,37.6348999999999,587.82296,289.764175,143.046385,111.08638
"2821575",New Barbacan (Retac),Roxas,Palawan,"0.53295","0.280878999999999","2.19806000000001","0.835435999999995","1.086065999999998","3.214413526633107","3.306911977","0.493661447","0.937053104","0.0","0","0","0","2821575","3.5346443249114697e-13",142.29765,74.9946929999998,1186.455618,586.882020000001,289.979621999999,223.061411999999
"2821576",New Barbacan (Retac),Roxas,Palawan,"0.532228129084971","0.263602060457515","2.12945158660133","0.833934800653598","1.055424101307187","8.554852580748541","3.306911977","0.493661447","0.937053104","0.0","0","0","1","2821576","0.186978355875891",325.723615000002,161.324460999999,2662.67632400001,1303.22437100001,645.919549999998,510.368098000002
"2821577",Barangay 1 (Pob.),Roxas,Palawan,"0.529985000000002","0.209916","1.916259","0.829269999999999","0.960207999999998","27.916711440453163","3.332813302",,"0.841454167","0.0","0","0","0","2821577","0.0863652619226537",58.2983500000002,23.09076,446.839580000001,210.78849,105.62288,91.2196999999999
"2821579",Barangay II (Pob.),Roxas,Palawan,,,,,,"0.662906868891282","3.277275644","0.493454009","0.814369895","0.0","0","0","0","2821579","0.0384786268263148",0,0,0,0,0,0
"2821580",Barangay II (Pob.),Roxas,Palawan,,,,,,"0.727543235111695","3.277275644","0.493454009","0.814369895","0.0","0","0","0","2821580","0.153536985029747",0,0,0,0,0,0
"2822896",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,,,,,,"1.845329856872559","1.438902231","0.646921031","0.591846584","0.0","0","0","0","2821514","0.795448131568116",0,0,0,0,0,0
"2822897",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,,,,,,"3.281463146209717","1.438902231","0.646921031","0.591846584",,"0","0","0","2822897","0.0130050289402418",0,0,0,0,0,0
"2822898",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,,,,,,"4.382506996393204","1.438902231","0.646921031","0.591846584","1.0","0","0","0","2822898","0.37879295930098",0,0,0,0,0,0
"2822899",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,,,,,,"0.537126775332951","1.438902231","0.646921031","0.591846584","1.0","0","0","1","2822899","0.132482423212001",0,0,0,0,0,0
"2822900",Buena Suerte Pob. (Barangay 2),El Nido (Bacuit),Palawan,"1.739058","0.637081","7.025105","3.369066","3.845442","1.019823154336528","1.438902231","0.646921031","0.591846584","1.0","0","0","0","2822900","0.153457787338793",3.478116,1.274162,28.835074,14.05021,7.690884,6.738132
"2822909",Bebeladan,El Nido (Bacuit),Palawan,,,,,,"0.626295087012378","2.677116191","0.601682883","0.662970605","0.0","0","0","0","2822909","0.534502384677264",0,0,0,0,0,0
"2822910",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475155999999999","1.621625999999999","0.300226943029298","2.677116191","0.601682883","0.662970605","0.0","0","0","0","2822910","0.217838341299465",19.030565,6.699224,131.198231,61.419504,27.567642,25.077652
"2822911",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475155999999999","1.621625999999999","0.135798011598214","2.677116191","0.601682883","0.662970605","1.0","0","0","0","2822911","0.0",32.463905,11.428088,223.808747,104.774448,47.027154,42.779524
"2822912",Bebeladan,El Nido (Bacuit),Palawan,,,,,,"0.104036828733375","2.677116191","0.601682883","0.662970605","1.0","0","0","0","2822912","0.0",0,0,0,0,0,0
"2822913",Bebeladan,El Nido (Bacuit),Palawan,"1.119445","0.394072","3.612912","1.475156","1.621626","0.836127593407505","2.677116191","0.601682883","0.662970605","1.0","0","0","0","2822913","0.0101271413862006",2.23889,0.788144,15.435086,7.225824,3.243252,2.950312
"2822914",Cataban,Taytay,Palawan,"4.697783","1.722099","16.315617","6.242607","7.42655","0.344535886609512","2.708184468","0.582314392","0.748066803","0.0","0","0","0","2822914","0.0002441868622885",14.093349,5.166297,103.705785,48.946851,22.27965,18.727821
"2822915",Liminangcong,Taytay,Palawan,,,,,,"0.262396353004234","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2822915","0.0",0,0,0,0,0,0
"2822916",Liminangcong,Taytay,Palawan,,,,,,"0.240368138852917","2.761668744","0.579960812","0.74372008","0.0","0","0","1","2822916","0.0",0,0,0,0,0,0
"2822917",Liminangcong,Taytay,Palawan,"0.801146","0.349436","3.153447","1.125013","1.389221","0.182936801167463","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2822917","0.0",0.801145999967938,0.349435999986015,6.63928399973429,3.1534469998738,1.3892209999444,1.12501299995498
"2822918",Liminangcong,Taytay,Palawan,"0.500087","0.172596","1.586559","0.76562","0.783322","0.120444099010215","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2822918","0.0186169411810311",4.500783,1.553364,30.768633,14.279031,7.049898,6.89058
"2822919",Liminangcong,Taytay,Palawan,,,,,,"0.04850716838883","2.761668744","0.579960812","0.74372008","1.0","0","0","1","2822919","0.0",0,0,0,0,0,0
"2822920",Liminangcong,Taytay,Palawan,,,,,,"0.040921793441048","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2822920","0.0",0,0,0,0,0,0
"2822921",Liminangcong,Taytay,Palawan,"0.500087","0.172596","1.586559","0.76562","0.783322","0.05037203832721","2.761668744","0.579960812","0.74372008","0.0","0","0","0","2822921","0.0",1.000174,0.345192,6.837474,3.173118,1.566644,1.53124
"2822922",Pancol,Taytay,Palawan,"0.500087","0.172596","1.586559","0.76562","0.783322","0.38519285121393","2.829591561","0.566002846","0.709269453","1.0","0","0","0","2822922","0.133568982918842",2.500435,0.86298,17.093685,7.932795,3.91661,3.8281
"2822923",Pancol,Taytay,Palawan,"0.500087","0.172596","1.586559","0.76562","0.783322","1.932018184661865","2.829591561","0.566002846","0.709269453","1.0","0","0","0","2822923","0.10162880692993",0.438137385990532,0.151215209098461,2.99523181480245,1.39001976252083,0.686285893192335,0.670776775765159
"2822927",Banbanan,Taytay,Palawan,"0.820939","0.296512","2.70401","1.132941","1.245792","0.518163752617295","2.912653259","0.552163818","0.719591213","0.0","0","0","0","2822927","0.0917584167096354",0.480354630767755,0.173497558622758,3.41297957166712,1.58219273921974,0.728948138867106,0.662915826555507
"2822928",Banbanan,Taytay,Palawan,"0.820939","0.296512","2.70401","1.132941","1.245792","0.30977258972061","2.912653259","0.552163818","0.719591213","0.0","0","0","0","2822928","0.0615253414426526",12.314085,4.44768,87.49311,40.56015,18.68688,16.994115
"2822929",Banbanan,Taytay,Palawan,"0.820939","0.296512","2.70401","1.132941","1.245792","0.226742639239375","2.912653259","0.552163818","0.719591213","0.0","0","0","0","2822929","0.0",5.746573,2.075584,40.830118,18.92807,8.720544,7.930587
"2822930",Alacalian,Taytay,Palawan,"0.867514987012988","0.375464792207792","3.39672137662337","1.4755447012987","1.735203636363636","0.665109702068845","2.987326397","0.559876087","0.786784539","1.0","0","0","0","2822930","0.0",66.7986540000001,28.910789,560.597347000001,261.547546,133.61068,113.616942
"2822931",Alacalian,Taytay,Palawan,"0.888606","0.411217","3.710402","1.630686000000001","1.956824","0.531207401981557","2.987326397","0.559876087","0.786784539","1.0","0","0","0","2822931","0.0",12.440484,5.757038,111.104098,51.945628,27.395536,22.829604
"2822932",New Canipo,San Vicente,Palawan,"0.820456","0.381936","3.163943","1.386288","1.556037","0.409427229802095","2.929295543","0.555536336","0.793579178","0.0","0","0","0","2822932","0.0",4.922736,2.291616,39.325308,18.983658,9.336222,8.317728
"2822933",Abongan,Taytay,Palawan,"0.820456","0.381936","3.163943","1.386288","1.556037","0.340919955933052","3.07670158","0.5477929","0.897647761","0.0","0","0","0","2822933","1.76732216245574e-13",3.281824,1.527744,26.216872,12.655772,6.224148,5.545152
"2822934",Abongan,Taytay,Palawan,,,,,,"0.262073812808128","3.07670158","0.5477929","0.897647761","0.0","0","0","0","2822934","0.0",0,0,0,0,0,0
"2822935",New Canipo,San Vicente,Palawan,,,,,,"0.199468963535119","2.929295543","0.555536336","0.793579178","0.0","0","0","0","2822935","3.52774072271438e-13",0,0,0,0,0,0
"2822936",Santo Nino,San Vicente,Palawan,,,,,,"0.227545182174402","3.068060786","0.547209846","0.83480294","0.0","0","0","0","2822936","3.52774072271438e-13",0,0,0,0,0,0
"2822937",Santo Nino,San Vicente,Palawan,,,,,,"0.317889685450445","3.068060786","0.547209846","0.83480294","0.0","0","0","0","2822937","0.0",0,0,0,0,0,0
"2822938",Santo Nino,San Vicente,Palawan,,,,,,"0.344154717986073","3.068060786","0.547209846","0.83480294","0.0","0","0","0","2822938","0.0",0,0,0,0,0,0
"2822939",Alimanguan,San Vicente,Palawan,,,,,,"0.409734400141706","3.156343881","0.535552519","0.86683561","0.0","0","0","0","2822939","0.0",0,0,0,0,0,0
"2822940",Alimanguan,San Vicente,Palawan,,,,,,"0.411946452467154","3.156343881","0.535552519","0.86683561","0.0","0","0","0","2822940","0.0",0,0,0,0,0,0
"2822941",Dumarao,Roxas,Palawan,"2.098523","0.950007","7.174678","2.353748","3.204501","0.355046339730775","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2822941","3.53119252381292e-13",31.477845,14.250105,212.68809,107.62017,48.067515,35.30622
"2822942",Dumarao,Roxas,Palawan,"2.098523","0.950007","7.174678","2.353748","3.204500999999997","0.414414206009318","3.032536319","0.514282862","0.959397467","1.0","0","0","0","2822942","0.0",71.349782,32.300238,482.093004,243.939052,108.953034,80.027432
"2822943",Dumarao,Roxas,Palawan,"1.72244344444444","0.787397888888889","5.91645644444444","1.973462222222223","2.658567444444444","0.510047440214938","3.032536319","0.514282862","0.959397467","1.0","0","0","0","2822943","0.0",46.505973,21.259743,316.257132,159.744324,71.781321,53.28348
"2822944",Dumarao,Roxas,Palawan,"0.406165","0.218266","1.512681","0.642462","0.7478","0.538458941094841","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2822944","0.0",3.24932,1.746128,24.658408,12.101448,5.9824,5.139696
"2822945",Dumarao,Roxas,Palawan,"0.406165","0.218266","1.512681","0.642462","0.7478","0.500957971168912","3.032536319","0.514282862","0.959397467","0.0","0","0","1","2822945","0.0",12.18495,6.54798,92.46903,45.38043,22.434,19.27386
"2822946",Dumarao,Roxas,Palawan,"0.406165000000001","0.218266","1.512681","0.642462","0.747799999999999","0.639797306423697","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2822946","0.0",35.3363550000001,18.989142,268.160187,131.603247,65.0585999999999,55.894194
"2822947",Dumarao,Roxas,Palawan,"0.406165","0.218266","1.512681","0.642462","0.7478","0.43631090902561","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2822947","0.0",11.37262,6.111448,86.304428,42.355068,20.9384,17.988936
"2822948",Dumarao,Roxas,Palawan,"0.4322134","0.2325803","1.59805813333333","0.690216233333333","0.778224566666667","0.347323824714511","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2822948","3.5346443249114697e-13",12.966402,6.977409,98.526942,47.941744,23.346737,20.706487
"2822949",Dumarao,Roxas,Palawan,"0.517801","0.279613","1.878583","0.847123","0.878191","0.575813541420838","3.032536319","0.514282862","0.959397467","1.0","0","0","0","2822949","0.0",4.142408,2.236904,31.581736,15.028664,7.025528,6.776984
"2822950",Dumarao,Roxas,Palawan,"0.517801000000001","0.279613","1.878583","0.847123","0.878190999999999","1.441695400616452","3.032536319","0.514282862","0.959397467","1.0","0","0","1","2822950","0.0",83.8837620000001,45.2973059999999,639.530154000001,304.330445999999,142.266942,137.233926
"2822951",Dumarao,Roxas,Palawan,"0.517800999999999","0.279613","1.878583","0.847123000000001","0.878191000000001","0.663982557292495","3.032536319","0.514282862","0.959397467","0.0","0","0","0","2822951","1.76387036135719e-13",47.1198909999999,25.444783,359.242247000001,170.951053,79.9153810000001,77.0881930000001
"2822952",Sandoval,Roxas,Palawan,"0.488859896551724","0.261894793103448","1.76711779310345","0.793427241379311","0.823806896551724","0.405718714688172","3.208820288","0.500134267","0.954695727","0.0","0","0","0","2822952","0.0",28.353874,15.189898,215.370392,102.492832,47.7808,46.01878
"2822953",Sandoval,Roxas,Palawan,"0.238037","0.108337","0.801086","0.328064","0.352478","0.232795078741788","3.208820288","0.500134267","0.954695727","0.0","0","0","0","2822953","0.0",15.948479,7.25857899999999,112.661706,53.672762,23.616026,21.980288
